,director_name,duration,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,actor_3_name,country,content_rating,budget,actor_2_facebook_likes,imdb_score,movie_facebook_likes
2404,Kirk Jones,94.0,261.0,Louis Mandylor,567.0,59573085.0,Comedy|Family|Romance,Nia Vardalos,Joey Fatone,USA,PG-13,18000000.0,312.0,6.1,19000.0
2406,John McTiernan,107.0,794.0,Bill Duke,1000.0,59735548.0,Action|Horror|Sci-Fi,Shane Black,Carl Weathers,USA,R,15000000.0,1000.0,7.8,13000.0
2407,Milos Forman,180.0,521.0,F. Murray Abraham,692.0,51600000.0,Biography|Drama|History|Music,Jeffrey Jones,Tom Hulce,USA,R,18000000.0,670.0,8.3,16000.0
2408,Nelson McCormick,89.0,458.0,Scott Porter,2000.0,43818159.0,Horror|Mystery,Ming-Na Wen,Collins Pennie,USA,PG-13,20000000.0,690.0,3.9,1000.0
2414,Alejandro G. Iñárritu,119.0,529.0,Naomi Watts,15000.0,42335698.0,Comedy|Drama|Romance,Emma Stone,Merritt Wever,USA,R,18000000.0,6000.0,7.8,114000.0
2415,Woody Allen,98.0,218.0,Charlie Tahan,594.0,33404871.0,Drama,Sally Hawkins,Andrew Dice Clay,USA,PG-13,18000000.0,268.0,7.3,36000.0
2419,Rick Friedberg,81.0,341.0,Barry Bostwick,844.0,26906039.0,Action|Comedy,Hulk Hogan,Nicollette Sheridan,USA,PG-13,18000000.0,456.0,5.3,588.0
2420,John Carpenter,89.0,606.0,Hal Holbrook,2000.0,21378000.0,Fantasy|Horror,Jamie Lee Curtis,Janet Leigh,USA,R,1000000.0,826.0,6.8,7000.0
2421,Sean McNamara,106.0,723.0,Chris Brochu,2000.0,43853424.0,Biography|Drama|Family|Sport,Dennis Quaid,Craig T. Nelson,USA,PG,18000000.0,795.0,7.1,15000.0
2424,Richard Fleischer,103.0,406.0,Olivia d'Abo,691.0,26400000.0,Action|Adventure|Fantasy,Mako,Grace Jones,USA,PG,18000000.0,476.0,5.8,2000.0
2429,Danny Boyle,94.0,223.0,Treat Williams,11000.0,18329466.0,Adventure|Biography|Drama|Thriller,James Franco,Kate Burton,USA,R,18000000.0,642.0,7.6,63000.0
2430,Woody Allen,94.0,975.0,Jon Lovitz,11000.0,17071230.0,Comedy|Crime,Woody Allen,Michael Rapaport,USA,PG,18000000.0,11000.0,6.7,812.0
2433,Bart Freundlich,91.0,362.0,Corbin Bleu,17000.0,16702864.0,Comedy|Crime,Kristen Stewart,Kevin G. Schmidt,USA,PG,18000000.0,632.0,5.2,591.0
2438,William A. Fraker,98.0,102.0,Richard Farnsworth,372.0,8000000.0,Action|Adventure|Western,Jason Robards,Michael Horse,USA,PG,18000000.0,262.0,5.0,346.0
2439,John Boorman,109.0,1000.0,Jamie Lee Curtis,11000.0,13491653.0,Drama|Thriller,Daniel Radcliffe,Mark Margolis,USA,R,18000000.0,2000.0,6.1,813.0
2441,Courtney Solomon,90.0,179.0,Paul Freeman,210.0,10494494.0,Action|Crime|Thriller,Rebecca Budig,Bruce Payne,USA,PG-13,18000000.0,193.0,4.4,4000.0
2443,Rob Reiner,94.0,197.0,Annie Parisse,712.0,15155772.0,Comedy|Drama|Romance,Yaya DaCosta,Frankie Valli,USA,PG-13,18000000.0,341.0,5.7,3000.0
2457,Woody Allen,108.0,922.0,Stockard Channing,11000.0,3203044.0,Comedy|Romance,Woody Allen,Fisher Stevens,USA,R,18000000.0,944.0,6.4,827.0
2463,D.J. Caruso,103.0,576.0,Meat Loaf,1000.0,676698.0,Crime|Drama|Mystery|Thriller,Adam Goldberg,Anthony LaPaglia,USA,R,18000000.0,783.0,7.2,2000.0
2484,Matt Dillon,116.0,50.0,Shawn Andrews,109.0,325491.0,Crime|Drama|Thriller,Kirk Fox,Rob Campbell,USA,R,17500000.0,67.0,6.0,204.0
2485,Alejandro Amenábar,101.0,83.0,Elaine Cassidy,482.0,96471845.0,Fantasy|Horror|Thriller,Fionnula Flanagan,Eric Sykes,USA,PG-13,17000000.0,203.0,7.6,20000.0
2486,James Cameron,154.0,604.0,Carrie Henn,2000.0,85200000.0,Action|Adventure|Sci-Fi,Michael Biehn,Jenette Goldstein,USA,R,18500000.0,626.0,8.4,18000.0
2489,Luke Greenfield,104.0,613.0,Damon Wayans Jr.,839.0,82389560.0,Comedy,Rob Riggle,James D'Arcy,USA,R,17000000.0,756.0,6.5,14000.0
2492,John Carpenter,101.0,598.0,Donald Pleasence,2000.0,47000000.0,Horror|Thriller,Jamie Lee Curtis,P.J. Soles,USA,R,300000.0,742.0,7.9,12000.0
2494,John Hoffman,87.0,503.0,Molly Shannon,818.0,37566230.0,Comedy|Drama|Family|Fantasy|Sci-Fi,Liam Aiken,Kevin Nealon,USA,PG,17000000.0,636.0,5.1,309.0
2495,Malcolm D. Lee,123.0,849.0,Sanaa Lathan,1000.0,70492685.0,Comedy|Drama,Harold Perrineau,Eddie Cibrian,USA,R,17000000.0,886.0,6.7,7000.0
2498,Michael Lehmann,96.0,486.0,Vinessa Shaw,1000.0,37939782.0,Comedy|Romance,Emmanuelle Vaugier,Paulo Costanzo,USA,R,17000000.0,580.0,5.6,2000.0
2499,Joseph Kosinski,125.0,1000.0,Olivia Wilde,12000.0,172051787.0,Action|Adventure|Sci-Fi,Jeff Bridges,James Frain,USA,PG,170000000.0,10000.0,6.8,30000.0
2501,Daniel Barnz,86.0,583.0,Mary-Kate Olsen,15000.0,27854896.0,Drama|Fantasy|Romance,Alex Pettyfer,Erik Knudsen,USA,PG-13,17000000.0,976.0,5.6,16000.0
2503,Sam Weisman,98.0,428.0,Jenna Boyd,593.0,22734486.0,Comedy,Kevin Grevioux,Mary McCormack,USA,PG-13,17000000.0,517.0,5.6,320.0
2504,Niki Caro,129.0,89.0,Valente Rodriguez,427.0,44469602.0,Biography|Drama|Sport,Morgan Saylor,Diana Maria Riva,USA,PG,17000000.0,234.0,7.4,21000.0
2507,Jason Moore,112.0,746.0,Hana Mae Lee,10000.0,64998368.0,Comedy|Music|Romance,Anna Kendrick,Ben Platt,USA,PG-13,17000000.0,751.0,7.2,36000.0
2508,Michael Tollin,108.0,505.0,Brian Dennehy,973.0,19693891.0,Comedy|Drama|Romance|Sport,Marc Blucas,Bruce Davison,USA,PG-13,34000000.0,954.0,4.9,476.0
2510,Robert Harmon,89.0,973.0,Ethan Embry,1000.0,12693621.0,Horror|Mystery|Thriller,Alexander Gould,Marc Blucas,USA,PG-13,17000000.0,982.0,4.8,814.0
2511,Trent Cooper,89.0,323.0,Larry the Cable Guy,690.0,15655665.0,Comedy|Romance,Thomas F. Wilson,Megyn Price,USA,PG-13,4000000.0,400.0,3.1,110.0
2512,Gary Halvorson,73.0,142.0,Kevin Clash,1000.0,11634458.0,Adventure|Comedy|Family|Fantasy|Musical,Vanessa Williams,Caroll Spinney,USA,G,17000000.0,436.0,5.8,339.0
2513,Antoine Fuqua,132.0,625.0,Lili Taylor,3000.0,27154426.0,Crime|Drama|Thriller,Don Cheadle,Armando Riesco,USA,R,17000000.0,960.0,6.7,4000.0
2515,Fede Alvarez,96.0,58.0,Elizabeth Blackmore,394.0,54239856.0,Horror,Lou Taylor Pucci,Ellen Sandweiss,USA,R,17000000.0,150.0,6.5,70000.0
2517,Paul Weitz,107.0,841.0,Dennis Quaid,2000.0,7156725.0,Comedy|Music,Judy Greer,Chris Klein,USA,PG-13,19000000.0,2000.0,5.5,300.0
2523,Neil Burger,110.0,96.0,Eddie Marsan,3000.0,39825798.0,Drama|Mystery|Romance|Thriller,Rufus Sewell,Jake Wood,USA,PG-13,16000000.0,979.0,7.6,15000.0
2533,Neil Burger,110.0,96.0,Eddie Marsan,3000.0,39825798.0,Drama|Mystery|Romance|Thriller,Rufus Sewell,Jake Wood,USA,PG-13,16000000.0,979.0,7.6,15000.0
2539,Peter Weir,128.0,1000.0,Josh Charles,49000.0,95860116.0,Comedy|Drama,Robin Williams,Kurtwood Smith,USA,PG,16400000.0,1000.0,8.0,23000.0
2547,Wes Anderson,94.0,559.0,Bill Murray,13000.0,45507053.0,Adventure|Comedy|Drama|Romance,Bruce Willis,Bob Balaban,USA,PG-13,16000000.0,13000.0,7.8,71000.0
2550,Perry Andelin Blake,80.0,499.0,Kenan Thompson,911.0,40363530.0,Comedy|Family,Jennifer Esposito,James Brolin,USA,PG,16000000.0,521.0,3.3,1000.0
2553,John Whitesell,94.0,635.0,Angus T. Jones,1000.0,33357476.0,Action|Comedy|Crime|Family,Leslie Bibb,Paul Sorvino,USA,PG,35000000.0,1000.0,5.4,393.0
2554,John Singleton,130.0,522.0,Snoop Dogg,939.0,28734552.0,Crime|Drama|Romance|Thriller,Mo'Nique,Angell Conwell,USA,R,16000000.0,881.0,6.4,1000.0
2562,Jon Lucas,100.0,851.0,Jay Hernandez,15000.0,55461307.0,Comedy,Mila Kunis,Jada Pinkett Smith,USA,R,20000000.0,1000.0,6.7,18000.0
2563,Robert Iscove,94.0,95.0,Amanda Detmer,3000.0,20627372.0,Comedy|Drama|Romance,Alyson Hannigan,Tsianina Joelson,USA,PG-13,16000000.0,240.0,5.3,487.0
2565,Karyn Kusama,107.0,271.0,Amy Sedaris,24000.0,16204793.0,Comedy|Fantasy|Horror,J.K. Simmons,Cynthia Stevenson,USA,R,16000000.0,396.0,5.1,6000.0
2566,Nick Gomez,96.0,324.0,Jamie Lee Curtis,8000.0,15427192.0,Comedy|Crime|Mystery,Will Ferrell,Tracey Walter,USA,PG-13,16000000.0,2000.0,5.6,492.0
2568,Vic Armstrong,110.0,734.0,Lea Thompson,12000.0,13998282.0,Action|Drama|Fantasy|Mystery|Thriller,Nicolas Cage,Quinton Aaron,USA,PG-13,16000000.0,1000.0,3.1,31000.0
2569,Allen Coulter,113.0,238.0,Lena Olin,21000.0,19057024.0,Drama|Romance,Robert Pattinson,Ruby Jerins,USA,PG-13,16000000.0,541.0,7.2,24000.0
2570,Clare Kilner,101.0,258.0,Alexandra Holden,812.0,14108518.0,Comedy|Drama|Romance,Dylan Baker,Trent Ford,USA,PG-13,16000000.0,326.0,5.7,371.0
2571,Richard Benjamin,105.0,384.0,Alyson Hannigan,11000.0,13854000.0,Comedy|Romance|Sci-Fi,Jon Lovitz,Tony Jay,USA,PG-13,20000000.0,3000.0,5.2,818.0
2576,Bruce Paltrow,112.0,215.0,Marian Seldes,555.0,4734235.0,Comedy|Drama|Music,Lochlyn Munro,Huey Lewis,USA,R,15000000.0,403.0,6.0,573.0
2577,Woody Allen,112.0,642.0,Debra Messing,11000.0,4839383.0,Comedy|Romance,Woody Allen,Treat Williams,USA,PG-13,16000000.0,650.0,6.6,762.0
2593,Jesse Vaughan,91.0,574.0,Jenifer Lewis,890.0,13571817.0,Comedy|Drama|Romance|Sport,Vivica A. Fox,Kevin Pollak,USA,PG-13,15600000.0,578.0,4.5,939.0
2597,Wayne Beach,93.0,922.0,LL Cool J,1000.0,1181197.0,Drama|Mystery|Thriller,Mekhi Phifer,Fisher Stevens,USA,R,15500000.0,1000.0,5.9,191.0
2601,Chris Columbus,103.0,925.0,Devin Ratray,3000.0,285761243.0,Comedy|Family,Macaulay Culkin,Catherine O'Hara,USA,PG,18000000.0,1000.0,7.5,20000.0
2602,Leonard Nimoy,102.0,801.0,Ted Danson,19000.0,167780960.0,Comedy|Drama|Family,Tom Selleck,Steve Guttenberg,USA,PG,11000000.0,875.0,5.9,3000.0
2604,Tony Scott,110.0,555.0,Tom Skerritt,10000.0,176781728.0,Action|Drama|Romance,Tom Cruise,Adrian Pasdar,USA,PG,15000000.0,1000.0,6.9,19000.0
2606,Sam Mendes,122.0,158.0,Peter Gallagher,18000.0,130058047.0,Drama,Kevin Spacey,Ara Celi,USA,R,15000000.0,828.0,8.4,22000.0
2610,Udayan Prasad,102.0,882.0,Eddie Redmayne,17000.0,317040.0,Drama|Romance,Kristen Stewart,William Hurt,USA,PG-13,15500000.0,13000.0,6.8,1000.0
2611,Steven Spielberg,154.0,271.0,Rae Dawn Chong,852.0,94175854.0,Drama,Oprah Winfrey,Dana Ivey,USA,PG-13,15000000.0,581.0,7.8,6000.0
2615,Howard Zieff,109.0,271.0,Albert Brooks,1000.0,69800000.0,Comedy|War,Eileen Brennan,Alan Oppenheimer,USA,R,10000000.0,745.0,6.1,855.0
2619,John Carpenter,101.0,598.0,Donald Pleasence,2000.0,47000000.0,Horror|Thriller,Jamie Lee Curtis,P.J. Soles,USA,R,300000.0,742.0,7.9,12000.0
2621,Jeff Tremaine,102.0,27.0,Georgina Cates,925.0,101978840.0,Comedy,Jackson Nicoll,Grasie Mercedes,USA,R,15000000.0,38.0,6.6,26000.0
2623,Tim Burton,92.0,217.0,Jeffrey Jones,925.0,73326666.0,Comedy|Fantasy,Catherine O'Hara,Glenn Shadix,USA,PG,15000000.0,692.0,7.5,15000.0
2624,Tyler Perry,113.0,607.0,Tasha Smith,2000.0,55184721.0,Comedy|Drama,Michael Jai White,Lamman Rucker,USA,PG-13,15000000.0,721.0,5.6,1000.0
2628,Shawn Levy,88.0,799.0,Donald Faison,934.0,47811275.0,Adventure|Comedy|Family,Frankie Muniz,Lee Majors,USA,PG,15000000.0,927.0,5.4,896.0
2630,Barry Levinson,97.0,957.0,Kirsten Dunst,22000.0,43022524.0,Comedy|Drama,Robert De Niro,John Michael Higgins,USA,R,15000000.0,4000.0,7.1,12000.0
2632,Ric Roman Waugh,112.0,874.0,Harold Perrineau,12000.0,42919096.0,Action|Drama|Thriller,Dwayne Johnson,Nadine Velazquez,USA,PG-13,15000000.0,1000.0,6.5,12000.0
2633,Michael Dougherty,98.0,562.0,Conchata Ferrell,3000.0,42592530.0,Comedy|Fantasy|Horror,Adam Scott,Allison Tolman,USA,PG-13,15000000.0,658.0,6.2,27000.0
2636,James Mangold,120.0,1000.0,Sylvester Stallone,22000.0,44886089.0,Crime|Drama|Thriller,Robert De Niro,Janeane Garofalo,USA,R,10000000.0,13000.0,6.9,2000.0
2638,David Ayer,109.0,953.0,Anna Kendrick,15000.0,40983001.0,Crime|Drama|Thriller,Jake Gyllenhaal,America Ferrera,USA,R,7000000.0,10000.0,7.7,38000.0
2639,Cameron Crowe,105.0,13000.0,Bradley Cooper,15000.0,20991497.0,Comedy|Drama|Romance,Emma Stone,Bill Murray,USA,PG-13,37000000.0,14000.0,5.4,11000.0
2645,Rob Zombie,119.0,593.0,Tyler Mane,908.0,33386128.0,Horror,Scout Taylor-Compton,Margot Kidder,USA,R,15000000.0,764.0,4.9,3000.0
2646,Jean-Marc Vallée,115.0,612.0,Kevin Rankin,2000.0,37877959.0,Adventure|Biography|Drama,Michiel Huisman,Gaby Hoffmann,USA,R,15000000.0,820.0,7.1,38000.0
2650,Louis Leterrier,106.0,850.0,Jason Flemyng,14000.0,163192114.0,Action|Adventure|Fantasy,Liam Neeson,Alexa Davalos,USA,PG-13,125000000.0,1000.0,5.8,15000.0
2651,Rob Reiner,98.0,594.0,Carol Kane,18000.0,30857814.0,Adventure|Family|Fantasy|Romance,Robin Wright,André the Giant,USA,PG,16000000.0,636.0,8.1,33000.0
2653,Nicolas Winding Refn,100.0,228.0,Albert Brooks,33000.0,35054909.0,Crime|Drama,Ryan Gosling,Russ Tamblyn,USA,R,15000000.0,745.0,7.8,81000.0
2655,Nicholas Hytner,111.0,106.0,Tim Daly,818.0,29106737.0,Comedy|Drama|Romance,Liam Aiken,Kali Rocha,USA,R,15000000.0,511.0,6.0,849.0
2658,Wayne Wang,106.0,649.0,Luke Benward,907.0,32645546.0,Comedy|Drama|Family,Cicely Tyson,Eva Marie Saint,USA,PG,14000000.0,807.0,6.4,1000.0
2662,Joe Berlinger,90.0,162.0,Erica Leerhsen,193.0,26421314.0,Adventure|Fantasy|Horror|Mystery|Thriller,Kim Director,Kurt Loder,USA,R,15000000.0,184.0,4.0,949.0
2663,Andrew Fleming,101.0,266.0,Rachel True,838.0,24881000.0,Drama|Fantasy|Horror|Thriller,Christine Taylor,Brenda Strong,USA,R,15000000.0,328.0,6.2,6000.0
2668,Robert Harmon,94.0,232.0,Rosanna Arquette,1000.0,22189039.0,Action|Crime|Drama|Romance|Thriller,Kieran Culkin,Joss Ackland,USA,R,15000000.0,605.0,5.5,466.0
2669,Michael Mayer,95.0,461.0,Danny Pino,1000.0,20998709.0,Adventure|Drama|Family,Alison Lohman,Tim McGraw,USA,PG,15000000.0,786.0,6.2,1000.0
2671,John Ottman,97.0,579.0,Joey Lawrence,912.0,21468807.0,Horror|Mystery|Thriller,Loretta Devine,Jacinda Barrett,USA,R,14000000.0,786.0,4.1,243.0
2677,Derek Cianfrance,140.0,619.0,Ben Mendelsohn,33000.0,21383298.0,Crime|Drama|Thriller,Ryan Gosling,Angelo Anthony Pizza,USA,R,15000000.0,748.0,7.3,47000.0
2680,Kathryn Bigelow,131.0,383.0,Christian Camargo,10000.0,15700000.0,Drama|History|Thriller|War,Jeremy Renner,Brian Geraghty,USA,R,15000000.0,602.0,7.6,16000.0
2682,Andrew Dominik,97.0,748.0,Sam Shepard,11000.0,14938570.0,Crime|Thriller,Brad Pitt,Ben Mendelsohn,USA,R,15000000.0,820.0,6.2,20000.0
2685,Mike Nawrocki,85.0,23.0,Cam Clarke,354.0,12701880.0,Adventure|Animation|Comedy|Family,Yuri Lowenthal,Phil Vischer,USA,G,15000000.0,173.0,5.7,175.0
2687,Douglas Aarniokoski,101.0,377.0,Adrian Paul,1000.0,12801190.0,Action|Adventure|Fantasy|Sci-Fi,Christopher Lambert,Adam Copeland,USA,R,15000000.0,786.0,4.6,356.0
2688,Bryan Barber,121.0,526.0,Faizon Love,907.0,12549485.0,Crime|Drama|Musical|Romance,Cicely Tyson,Bobb'e J. Thompson,USA,R,15000000.0,585.0,6.2,489.0
2689,Lone Scherfig,107.0,358.0,Jim Sturgess,11000.0,13766014.0,Drama|Romance,Anne Hathaway,Rafe Spall,USA,PG-13,15000000.0,5000.0,7.0,49000.0
2690,Drew Barrymore,111.0,727.0,Jimmy Fallon,796.0,13034417.0,Drama|Sport,Daniel Stern,Alia Shawkat,USA,PG-13,15000000.0,787.0,6.9,10000.0
2692,James Foley,97.0,308.0,Brian Van Holt,436.0,12212417.0,Crime|Thriller,Louis Lombardi,Leland Orser,USA,R,15000000.0,324.0,6.7,622.0
2693,Albert Brooks,97.0,745.0,Bradley Whitford,12000.0,11614236.0,Comedy,Jeff Bridges,Albert Brooks,USA,PG-13,15000000.0,821.0,5.6,251.0
2694,Irwin Winkler,125.0,65.0,Keith Allen,427.0,13337299.0,Biography|Drama|Music|Musical,Kevin McNally,Sandra Nelson,USA,PG-13,20000000.0,66.0,6.6,1000.0
2695,Woody Allen,124.0,563.0,Larry David,11000.0,10763469.0,Comedy|Drama|Romance,Woody Allen,Mia Farrow,USA,PG,15000000.0,860.0,6.4,877.0
2697,RZA,107.0,353.0,RZA,746.0,15608545.0,Action,Rick Yune,Daniel Wu,USA,R,15000000.0,561.0,5.4,29000.0
2698,Dean Parisot,91.0,629.0,Jake Busey,925.0,10443316.0,Comedy|Drama|Romance,Catherine O'Hara,Shelley Duvall,USA,PG-13,15000000.0,660.0,5.0,247.0
2699,Mark Piznarski,96.0,670.0,Chris Klein,989.0,10494147.0,Drama|Romance,Bruce Greenwood,Elaine Hendrix,USA,PG-13,15000000.0,841.0,5.1,648.0
2701,Sean McNamara,103.0,782.0,Rebecca De Mornay,1000.0,10411980.0,Family|Music|Romance,Oliver James,Jason Ritter,USA,PG,15000000.0,872.0,5.9,1000.0
2703,Joel Coen,117.0,12000.0,Jeff Bridges,22000.0,17439163.0,Comedy|Crime,Philip Seymour Hoffman,Steve Buscemi,USA,R,15000000.0,12000.0,8.2,35000.0
2705,Ron Shelton,118.0,274.0,Dash Mihok,556.0,9059588.0,Crime|Drama|Romance|Thriller,Khandi Alexander,Michael Michele,USA,R,15000000.0,463.0,6.6,455.0
2706,Michael Winterbottom,108.0,254.0,Archie Panjabi,11000.0,9172810.0,Biography|Drama|History|Thriller|War,Angelina Jolie Pitt,Dan Futterman,USA,R,16000000.0,883.0,6.7,923.0
2707,David Raynr,94.0,612.0,Jodi Lyn O'Keefe,11000.0,8735529.0,Comedy|Drama|Romance,James Franco,Marla Sokoloff,USA,PG-13,15000000.0,897.0,5.5,816.0
2708,Mort Nathan,97.0,461.0,Lin Shaye,890.0,8586376.0,Comedy,Vivica A. Fox,Bob Gunton,USA,R,20000000.0,852.0,4.9,1000.0
2711,Wil Shriner,91.0,596.0,Neil Flynn,8000.0,8080116.0,Adventure|Comedy|Family,Logan Lerman,Tim Blake Nelson,USA,PG,15000000.0,625.0,5.6,647.0
2716,Gus Van Sant,106.0,363.0,Hal Holbrook,13000.0,7556708.0,Drama,Matt Damon,Terry Kinney,USA,R,15000000.0,826.0,6.6,10000.0
2717,Woody Allen,92.0,386.0,Michael McKean,860.0,5306447.0,Comedy|Romance,Larry David,Conleth Hill,USA,PG-13,15000000.0,658.0,7.2,10000.0
2718,Mary Lambert,105.0,275.0,Susan Ward,477.0,5217498.0,Drama|Mystery|Thriller,Matthew Settle,A.J. Buckley,USA,PG-13,15000000.0,397.0,4.6,157.0
2729,Michael Chapman,98.0,90.0,Pamela Reed,876.0,1953732.0,Adventure|Drama|Fantasy,Curtis Armstrong,Mike Muscat,USA,R,15000000.0,324.0,5.3,843.0
2730,Antonio Banderas,111.0,617.0,Elizabeth Perkins,783.0,1954202.0,Comedy|Crime|Drama,Meat Loaf,Noah Emmerich,USA,PG-13,15000000.0,664.0,6.3,391.0
2747,Jake Paltrow,93.0,66.0,Gael Le Cornec,1000.0,20380.0,Comedy|Drama|Fantasy|Music|Romance,Stephen Graham,Keith Allen,USA,R,15000000.0,165.0,5.9,445.0
2755,Harold Ramis,101.0,512.0,Chris Elliott,13000.0,70906973.0,Comedy|Fantasy|Romance,Bill Murray,Willie Garson,USA,PG,14600000.0,571.0,8.1,38000.0
2756,Gregory Jacobs,115.0,642.0,Channing Tatum,20000.0,66009973.0,Comedy|Drama|Music,Matt Bomer,Kevin Nash,USA,R,14800000.0,17000.0,5.7,41000.0
2757,Baz Luhrmann,120.0,954.0,Harold Perrineau,29000.0,46338728.0,Drama|Romance,Leonardo DiCaprio,Brian Dennehy,USA,PG-13,14500000.0,1000.0,6.8,10000.0
2760,Clint Eastwood,131.0,638.0,Morgan Freeman,16000.0,101157447.0,Drama|Western,Clint Eastwood,Frances Fisher,USA,R,14400000.0,11000.0,8.3,10000.0
2763,Adrian Lyne,119.0,249.0,Lois Smith,886.0,156645693.0,Drama|Romance|Thriller,Fred Gwynne,Anne Archer,USA,R,14000000.0,276.0,6.9,3000.0
2764,Garry Marshall,125.0,700.0,Hector Elizondo,8000.0,178406268.0,Comedy|Romance,Julia Roberts,Jason Alexander,USA,R,14000000.0,995.0,6.9,11000.0
2768,Oliver Stone,145.0,560.0,Tom Berenger,10000.0,70001698.0,Biography|Drama|War,Tom Cruise,Stephen Baldwin,USA,R,14000000.0,854.0,7.2,4000.0
2771,Ole Bornedal,92.0,309.0,Madison Davenport,941.0,49122319.0,Horror|Thriller,Kyra Sedgwick,Natasha Calis,USA,PG-13,14000000.0,459.0,5.9,17000.0
2780,Bruce McCulloch,81.0,636.0,Elaine Hendrix,8000.0,30628981.0,Comedy|Romance,Will Ferrell,Molly Shannon,USA,PG-13,14000000.0,670.0,5.0,2000.0
2782,Mike Nawrocki,82.0,8.0,Mike Nawrocki,23.0,25571351.0,Adventure|Animation|Comedy|Drama|Family|Musical,Phil Vischer,Shelby Vischer,USA,G,14000000.0,12.0,6.6,184.0
2784,Kevin Bray,95.0,111.0,Roger Guenveur Smith,706.0,25482931.0,Action|Comedy|Crime|Thriller,Mike Epps,Gino Salvano,USA,R,14000000.0,266.0,5.7,530.0
2785,Wes Craven,100.0,364.0,W. Earl Brown,723.0,19900000.0,Comedy|Fantasy|Horror|Romance,John Witherspoon,Allen Payne,USA,R,20000000.0,422.0,4.5,1000.0
2788,David Zucker,90.0,636.0,Tyler Labine,869.0,15549702.0,Comedy|Romance,Carmen Electra,Molly Shannon,USA,PG-13,14000000.0,779.0,4.6,411.0
2789,David Twohy,108.0,690.0,Milla Jovovich,26000.0,15483540.0,Adventure|Mystery|Thriller,Chris Hemsworth,Marley Shelton,USA,R,14000000.0,14000.0,6.5,4000.0
2790,Rick Famuyiwa,103.0,625.0,Lance Gross,953.0,20246959.0,Comedy|Romance,America Ferrera,Lupe Ontiveros,USA,PG-13,14000000.0,849.0,4.9,1000.0
2791,Alan Cohn,96.0,654.0,Linda Cardellini,3000.0,15062898.0,Comedy,Alyson Hannigan,Poppy Montgomery,USA,R,14000000.0,2000.0,6.0,645.0
2795,Spike Lee,115.0,534.0,Delroy Lindo,1000.0,13640000.0,Comedy|Drama,Alfre Woodard,Isaiah Washington,USA,PG-13,14000000.0,848.0,6.9,905.0
2798,Shawn Levy,88.0,799.0,Donald Faison,934.0,47811275.0,Adventure|Comedy|Family,Frankie Muniz,Lee Majors,USA,PG,15000000.0,927.0,5.4,896.0
2800,Mark Waters,86.0,169.0,Ivana Milicevic,878.0,10397365.0,Comedy|Mystery|Romance,Monica Potter,China Chow,USA,PG-13,14000000.0,834.0,5.4,613.0
2803,Todd Field,137.0,280.0,Noah Emmerich,14000.0,5459824.0,Drama|Romance,Kate Winslet,Jane Adams,USA,R,26000000.0,617.0,7.6,5000.0
2804,Davis Guggenheim,90.0,191.0,Sharon Lawrence,12000.0,5108820.0,Drama|Mystery|Thriller,Norman Reedus,Noam Jenkins,USA,R,24000000.0,215.0,5.9,853.0
2805,Tony Goldwyn,107.0,113.0,Julie Kavner,10000.0,4741987.0,Drama,Viggo Mortensen,Tovah Feldshuh,USA,R,14000000.0,233.0,6.6,860.0
2807,Stephen Carpenter,84.0,102.0,Angela Featherstone,159.0,3100650.0,Drama|Horror|Mystery|Thriller,Melissa Sagemiller,Candace Kroslak,USA,PG-13,14000000.0,102.0,3.9,231.0
2815,Neil Burger,115.0,322.0,Katherine LaNasa,697.0,183088.0,Comedy|Drama|War,John Heard,Mark L. Young,USA,R,15000000.0,329.0,7.0,702.0
2818,Rob Reiner,90.0,767.0,Rebecca De Mornay,1000.0,1752214.0,Comedy|Drama|Romance,Madeline Carroll,Aidan Quinn,USA,PG,14000000.0,872.0,7.7,14000.0
2819,Ang Lee,134.0,11000.0,Heath Ledger,15000.0,83025853.0,Drama|Romance,Jake Gyllenhaal,Anne Hathaway,USA,R,14000000.0,13000.0,7.7,13000.0
2820,Jonathan Liebesman,101.0,429.0,Danny Woodburn,833.0,190871240.0,Action|Adventure|Comedy|Sci-Fi,Noel Fisher,Jeremy Howard,USA,PG-13,125000000.0,809.0,5.9,62000.0
2834,Jon M. Chu,115.0,41.0,Sean Kingston,569.0,73000942.0,Documentary|Music,Usher Raymond,Boys II Men,USA,G,13000000.0,69.0,1.6,62000.0
2835,Darren Aronofsky,108.0,1000.0,Mila Kunis,20000.0,106952327.0,Drama|Thriller,Natalie Portman,Mark Margolis,USA,R,13000000.0,15000.0,8.0,106000.0
2836,José Padilha,117.0,1000.0,Abbie Cornish,10000.0,58607007.0,Action|Crime|Sci-Fi|Thriller,Gary Oldman,Jennifer Ehle,USA,PG-13,100000000.0,2000.0,6.2,60000.0
2837,Francis Ford Coppola,220.0,3000.0,Al Pacino,22000.0,57300000.0,Crime|Drama,Robert De Niro,Robert Duvall,USA,R,13000000.0,14000.0,9.0,14000.0
2840,Patricia Riggen,109.0,579.0,Brighton Sharbino,3000.0,61693523.0,Drama,Jennifer Garner,Martin Henderson,USA,PG,13000000.0,3000.0,6.8,16000.0
2843,Theodore Melfi,102.0,360.0,Naomi Watts,13000.0,44134898.0,Comedy|Drama,Bill Murray,Reg E. Cathey,USA,PG-13,13000000.0,6000.0,7.3,33000.0
